msoa_code,msoa_name,local_auth_code,local_auth_name,total_cases,total_population_mid_2018,cases_per_thousand,cx,cy,week,cases,cummulative_cases,cases_delta,cummulative_delta,cases_rank_stand,date
E02000439,Edgware West,E09000015,Harrow,31,9069,3.4182379534678575,-0.28010971100000004,51.60440582,22,0.0,3.0874407321645165,-0.010584323869730591,0.12439384373372508,0.0,31/05/2020
E02000440,Belmont,E09000015,Harrow,32,9561,3.3469302374228636,-0.31161140600000004,51.60492883,22,0.0,2.7193808179060768,-0.010584323869730591,-0.24366607052471467,0.0,31/05/2020
E02000441,Pinner Green,E09000015,Harrow,22,7122,3.089019938219601,-0.39352599200000005,51.605813500000004,22,0.0,2.667789946644201,-0.010584323869730591,-0.29525694178659023,0.0,31/05/2020
E02000442,Queensbury East,E09000015,Harrow,31,9098,3.407342273027039,-0.286535759,51.59971592,22,0.0,3.4073422730270386,-0.010584323869730591,0.4442953845962472,0.0,31/05/2020
E02000443,Wealdstone North,E09000015,Harrow,56,10261,5.457557742910048,-0.33915428200000003,51.59956049,22,0.0,5.457557742910049,-0.010584323869730591,2.494510854479257,0.0,31/05/2020
E02000444,Queensbury West,E09000015,Harrow,18,8869,2.029541098207239,-0.301970347,51.59762135,22,0.0,2.029541098207239,-0.010584323869730591,-0.9335057902235526,0.0,31/05/2020
E02000445,Wealdstone South,E09000015,Harrow,86,11116,7.736595897804966,-0.329793278,51.59553061,22,0.0,7.736595897804967,-0.010584323869730591,4.773549009374175,0.0,31/05/2020
E02000447,Headstone Lane,E09000015,Harrow,27,7161,3.7704231252618348,-0.35831328700000004,51.59693161,22,0.0,3.7704231252618348,-0.010584323869730591,0.8073762368310433,0.0,31/05/2020
E02000448,Pinner Central,E09000015,Harrow,13,7026,1.8502704241389125,-0.382217016,51.59435828,22,0.0,1.8502704241389127,-0.010584323869730591,-1.1127764642918787,0.0,31/05/2020
E02000449,Kenton East,E09000015,Harrow,35,8300,4.216867469879518,-0.29266951399999996,51.59054235,22,0.0,4.216867469879518,-0.010584323869730591,1.2538205814487267,0.0,31/05/2020
E02000451,North Harrow,E09000015,Harrow,15,6653,2.2546219750488503,-0.368075441,51.58994035,22,0.45092439500977005,2.2546219750488503,0.4403400711400395,-0.7084249133819411,7.752479711451758,31/05/2020
E02000452,Greenhill North,E09000015,Harrow,47,8582,5.47657888604055,-0.338195454,51.58815629,22,0.0,4.777441155907714,-0.010584323869730591,1.8143942674769225,0.0,31/05/2020
E02000453,Pinner Road,E09000015,Harrow,14,8213,1.7046146353342262,-0.350990554,51.58508737,22,0.0,1.704614635334226,-0.010584323869730591,-1.2584322530965655,0.0,31/05/2020
E02000454,Pinner South,E09000015,Harrow,15,7090,2.1156558533145273,-0.38492339799999997,51.58291005,22,0.0,2.1156558533145278,-0.010584323869730591,-0.8473910351162637,0.0,31/05/2020
E02000455,Greenhill South,E09000015,Harrow,67,9511,7.044474818631059,-0.33109116899999996,51.58077546,22,0.0,7.044474818631059,-0.010584323869730591,4.081427930200268,0.0,31/05/2020
E02000456,West Harrow,E09000015,Harrow,31,7285,4.25531914893617,-0.353894879,51.57927102,22,0.0,4.25531914893617,-0.010584323869730591,1.2922722605053787,0.0,31/05/2020
E02000457,Rayners Lane North,E09000015,Harrow,23,6616,3.476420798065296,-0.36856378700000003,51.57707215,22,0.0,3.022974607013301,-0.010584323869730591,0.05992771858250956,0.0,31/05/2020
E02000459,South Harrow,E09000015,Harrow,21,9232,2.2746967071057194,-0.351989016,51.56864194,22,0.0,2.274696707105719,-0.010584323869730591,-0.6883501813250725,0.0,31/05/2020
E02000460,Newton Farm,E09000015,Harrow,20,6797,2.9424746211563924,-0.36826323,51.56724477,22,0.0,2.9424746211563924,-0.010584323869730591,-0.020572267274399092,0.0,31/05/2020
E02000461,Harrow-on-the-Hill,E09000015,Harrow,16,7480,2.1390374331550803,-0.336062951,51.5679571,22,0.0,2.1390374331550803,-0.010584323869730591,-0.8240094552757111,0.0,31/05/2020
E02000462,Alexandra Park,E09000015,Harrow,29,6803,4.262825224165809,-0.359665515,51.56053922,22,0.0,4.262825224165809,-0.010584323869730591,1.2997783357350174,0.0,31/05/2020
E02000463,Earlsmead,E09000015,Harrow,26,8342,3.1167585710860704,-0.37423013299999996,51.55994991,22,0.0,2.6372572524574442,-0.010584323869730591,-0.3257896359733472,0.0,31/05/2020
E02000464,Dagnam Park & Noak Hill,E09000016,Havering,30,7703,3.8945865247306246,0.22304555,51.61858144,22,0.0,3.894586524730624,-0.010584323869730591,0.9315396362998327,0.0,31/05/2020
E02000465,Petersfield Avenue & Duck Wood,E09000016,Havering,44,9346,4.707896426278622,0.241769768,51.60710192,22,0.0,4.707896426278622,-0.010584323869730591,1.7448495378478306,0.0,31/05/2020
E02000466,Havering-atte-Bower & Chase Cross,E09000016,Havering,36,8900,4.044943820224719,0.18449504600000002,51.61302256,22,0.0,4.044943820224719,-0.010584323869730591,1.0818969317939278,0.0,31/05/2020
E02000467,Harold Hill East,E09000016,Havering,41,11227,3.651910572726463,0.219359045,51.60376009,22,0.0,3.6519105727264627,-0.010584323869730591,0.6888636842956712,0.0,31/05/2020
E02000468,Collier Row & Park Farm,E09000016,Havering,24,8334,2.8797696184305255,0.156349563,51.61096133,22,0.0,2.8797696184305255,-0.010584323869730591,-0.08327727000026597,0.0,31/05/2020
E02000469,Harold Hill West,E09000016,Havering,21,7297,2.8778950253528848,0.205324368,51.59892659,22,0.0,2.8778950253528848,-0.010584323869730591,-0.08515186307790668,0.0,31/05/2020
E02000470,Harold Park & Harold Wood,E09000016,Havering,27,9123,2.95955277869122,0.24903478199999998,51.59162502,22,0.0,2.95955277869122,-0.010584323869730591,-0.003494109739571538,0.0,31/05/2020
E02000471,Rise Park,E09000016,Havering,10,7570,1.321003963011889,0.184550655,51.59489974,22,0.0,1.321003963011889,-0.010584323869730591,-1.6420429254189024,0.0,31/05/2020
E02000472,Romford North,E09000016,Havering,20,9203,2.1732043898728675,0.170214415,51.59167016,22,0.0,2.1732043898728675,-0.010584323869730591,-0.789842498557924,0.0,31/05/2020
E02000473,Ardleigh Green,E09000016,Havering,24,10391,2.309691078818208,0.230932595,51.58325662,22,0.0,2.020979693965932,-0.010584323869730591,-0.9420671944648595,0.0,31/05/2020
E02000474,Romford North West,E09000016,Havering,26,9145,2.8430836522689993,0.160474894,51.58556498,22,0.0,2.1869874248223073,-0.010584323869730591,-0.7760594636084841,0.0,31/05/2020
E02000475,Gidea Park,E09000016,Havering,37,9917,3.730967026318443,0.204083883,51.58532709,22,0.0,3.730967026318443,-0.010584323869730591,0.7679201378876517,0.0,31/05/2020
E02000476,Central Romford,E09000016,Havering,22,10228,2.1509581540868203,0.182389185,51.57927069,22,0.0,1.7598748533437623,-0.010584323869730591,-1.2031720350870292,0.0,31/05/2020
E02000477,Romford East,E09000016,Havering,15,9552,1.57035175879397,0.205861128,51.57338158,22,0.0,1.57035175879397,-0.010584323869730591,-1.3926951296368215,0.0,31/05/2020
E02000478,Emerson Park,E09000016,Havering,14,5846,2.3947998631542937,0.231730118,51.5720016,22,0.0,2.3947998631542937,-0.010584323869730591,-0.5682470252764977,0.0,31/05/2020
E02000479,Romford South,E09000016,Havering,32,9445,3.3880359978824774,0.191346045,51.57028156,22,0.0,3.388035997882478,-0.010584323869730591,0.42498910945168644,0.0,31/05/2020
E02000480,Rush Green,E09000016,Havering,55,12713,4.32628018563675,0.16385881800000002,51.57109855,22,0.23597891921654998,4.32628018563675,0.22539459534681938,1.3632332972059586,6.305605650736399,31/05/2020
E02000481,Cranham East,E09000016,Havering,36,8041,4.4770550926501675,0.293237622,51.55808299,22,0.0,3.9796045268001494,-0.010584323869730591,1.016557638369358,0.0,31/05/2020
E02000482,Upminster North & Cranham West,E09000016,Havering,11,6505,1.6910069177555727,0.256507476,51.56501243,22,0.0,1.6910069177555727,-0.010584323869730591,-1.2720399706752188,0.0,31/05/2020
E02000483,Hornchurch,E09000016,Havering,22,7976,2.7582748244734203,0.219016517,51.56209513,22,0.0,2.7582748244734203,-0.010584323869730591,-0.20477206395737113,0.0,31/05/2020
E02000484,Hylands,E09000016,Havering,25,8347,2.9950880555888344,0.19666003399999998,51.56113671,22,0.0,2.3960704444710674,-0.010584323869730591,-0.566976443959724,0.0,31/05/2020
E02000485,Upminster Bridge,E09000016,Havering,15,8627,1.7387272516517909,0.237525583,51.55839754,22,0.0,1.7387272516517909,-0.010584323869730591,-1.2243196367790006,0.0,31/05/2020
E02000486,Elm Park East,E09000016,Havering,19,7545,2.518223989396952,0.20904061300000001,51.55332213,22,0.0,2.518223989396952,-0.010584323869730591,-0.44482289903383965,0.0,31/05/2020
E02000487,Upminster South & Corbets Tey,E09000016,Havering,10,7745,1.2911555842479019,0.255312721,51.5398342,22,0.0,1.2911555842479019,-0.010584323869730591,-1.6718913041828896,0.0,31/05/2020
E02000488,Hacton,E09000016,Havering,23,7281,3.1589067435791787,0.21494878,51.54623649,22,0.0,3.1589067435791787,-0.010584323869730591,0.19585985514838722,0.0,31/05/2020
E02000489,Elm Park West,E09000016,Havering,19,8614,2.205711632226608,0.19546023899999998,51.54267097,22,0.0,2.205711632226608,-0.010584323869730591,-0.7573352562041835,0.0,31/05/2020
E02000490,South Hornchurch,E09000016,Havering,27,8015,3.3686837180286964,0.19499434899999998,51.53415642,22,0.0,3.368683718028696,-0.010584323869730591,0.4056368295979045,0.0,31/05/2020
E02000491,Hornchurch Marshes,E09000016,Havering,38,9838,3.8625736938402113,0.176434426,51.5228435,22,0.0,3.557633665379142,-0.010584323869730591,0.5945867769483506,0.0,31/05/2020
E02000492,Rainham East & Wennington,E09000016,Havering,12,6504,1.845018450184502,0.210572911,51.51116791,22,0.0,1.845018450184502,-0.010584323869730591,-1.1180284382462895,0.0,31/05/2020
E02000493,Rainham West,E09000016,Havering,15,6832,2.1955503512880563,0.199603173,51.51660027,22,0.0,2.1955503512880563,-0.010584323869730591,-0.7674965371427351,0.0,31/05/2020
E02000494,Ducks Hill,E09000017,Hillingdon,12,7696,1.5592515592515592,-0.437597688,51.60622143,22,0.5197505197505198,1.5592515592515594,0.5091661958807892,-1.403795329179232,8.183423504658851,31/05/2020
E02000495,Northwood,E09000017,Hillingdon,27,10417,2.591917058654123,-0.41840615700000006,51.60447567,22,0.0,2.591917058654123,-0.010584323869730591,-0.37112982977666853,0.0,31/05/2020
E02000496,Harefield,E09000017,Hillingdon,49,7577,6.466939421934803,-0.47623891,51.59848393,22,0.0,6.071004355285734,-0.010584323869730591,3.107957466854942,0.0,31/05/2020
E02000497,Northwood Hills,E09000017,Hillingdon,49,9291,5.273920998816059,-0.40911496299999994,51.59023409,22,0.0,5.273920998816058,-0.010584323869730591,2.3108741103852664,0.0,31/05/2020
E02000498,West Ruislip North,E09000017,Hillingdon,12,6155,1.949634443541836,-0.439828263,51.58534877,22,0.0,1.9496344435418358,-0.010584323869730591,-1.0134124448889557,0.0,31/05/2020
E02000499,Eastcote,E09000017,Hillingdon,8,7642,1.0468463752944255,-0.395069054,51.57912463,22,0.0,1.0468463752944257,-0.010584323869730591,-1.9162005131363657,0.0,31/05/2020
E02000500,Ruislip,E09000017,Hillingdon,20,8287,2.4134186074574635,-0.422055787,51.58018176,22,0.0,2.4134186074574635,-0.010584323869730591,-0.5496282809733279,0.0,31/05/2020
E02000501,Ruislip Manor,E09000017,Hillingdon,13,8409,1.5459626590557736,-0.40018790200000004,51.57096787,22,0.0,1.5459626590557736,-0.010584323869730591,-1.4170842293750179,0.0,31/05/2020
E02000502,West Ruislip South,E09000017,Hillingdon,35,8561,4.088307440719542,-0.42700494,51.56142453,22,0.0,4.088307440719542,-0.010584323869730591,1.1252605522887507,0.0,31/05/2020
E02000503,Ruislip Gardens,E09000017,Hillingdon,23,9126,2.520271751040982,-0.406493216,51.563764899999995,22,0.0,2.5202717510409816,-0.010584323869730591,-0.4427751373898099,0.0,31/05/2020
E02000504,Ickenham,E09000017,Hillingdon,3,7482,0.40096230954290296,-0.450756427,51.56433833,22,0.0,0.40096230954290296,-0.010584323869730591,-2.5620845788878883,0.0,31/05/2020
E02000506,Uxbridge Common & Swakeleys,E09000017,Hillingdon,18,7893,2.280501710376283,-0.46645367600000004,51.5592901,22,0.0,2.280501710376283,-0.010584323869730591,-0.6825451780545086,0.0,31/05/2020
E02000507,Hillingdon North East,E09000017,Hillingdon,32,8251,3.878317779663071,-0.43519443,51.54518636,22,0.0,3.878317779663071,-0.010584323869730591,0.9152708912322796,0.0,31/05/2020
E02000508,Uxbridge Central & Brunel,E09000017,Hillingdon,18,11747,1.532306120711671,-0.470703783,51.540656,22,0.0,1.532306120711671,-0.010584323869730591,-1.4307407677191204,0.0,31/05/2020
E02000509,Uxbridge West,E09000017,Hillingdon,20,12194,1.6401508938822371,-0.48534973299999995,51.5387266,22,0.0,1.6401508938822371,-0.010584323869730591,-1.3228959945485543,0.0,31/05/2020
E02000510,Hillingdon South,E09000017,Hillingdon,34,9105,3.734211971444261,-0.457783251,51.53234436,22,0.0,2.9654036243822075,-0.010584323869730591,0.0023567359514160557,0.0,31/05/2020
E02000511,Charville,E09000017,Hillingdon,31,9976,3.107457898957498,-0.425933912,51.53242214,22,0.0,3.1074578989574984,-0.010584323869730591,0.1444110105267069,0.0,31/05/2020
E02000512,Hillingdon Heath,E09000017,Hillingdon,23,8830,2.6047565118912797,-0.442923119,51.53160637,22,0.0,2.6047565118912797,-0.010584323869730591,-0.3582903765395118,0.0,31/05/2020
E02000513,Yeading North,E09000017,Hillingdon,23,10049,2.288784953726739,-0.400538516,51.52862564,22,0.0,2.288784953726739,-0.010584323869730591,-0.6742619347040524,0.0,31/05/2020
E02000514,Yeading West,E09000017,Hillingdon,46,10717,4.292245964355697,-0.411863651,51.52388801,22,0.0,4.292245964355697,-0.010584323869730591,1.3291990759249055,0.0,31/05/2020
E02000515,Yiewsley West,E09000017,Hillingdon,31,12105,2.560925237505163,-0.479913476,51.52017967,22,0.0,2.14787277984304,-0.010584323869730591,-0.8151741085877515,0.0,31/05/2020
E02000516,Yeading Brookside,E09000017,Hillingdon,36,9192,3.91644908616188,-0.38746370399999996,51.52163435,22,0.0,3.91644908616188,-0.010584323869730591,0.9534021977310885,0.0,31/05/2020
E02000517,Hayes End,E09000017,Hillingdon,46,10128,4.541864139020537,-0.437096631,51.51943719,22,0.0,4.541864139020537,-0.010584323869730591,1.5788172505897453,0.0,31/05/2020
E02000518,Yiewsley East,E09000017,Hillingdon,29,8884,3.264295362449347,-0.458548794,51.51644891,22,0.0,3.264295362449347,-0.010584323869730591,0.3012484740185557,0.0,31/05/2020
E02000519,Hayes Town North,E09000017,Hillingdon,20,9245,2.1633315305570577,-0.405649815,51.51573759,22,0.0,2.1633315305570577,-0.010584323869730591,-0.7997153578737337,0.0,31/05/2020
E02000520,Hayes Town & Lake Farm,E09000017,Hillingdon,42,13804,3.0425963488843815,-0.42308934,51.50942337,22,0.0,3.0425963488843815,-0.010584323869730591,0.07954946045359002,0.0,31/05/2020
E02000521,West Drayton East,E09000017,Hillingdon,29,13146,2.2059942187737716,-0.45084016600000004,51.50203149,22,0.22820629849383842,2.2059942187737716,0.21762197462410782,-0.7570526696570199,6.287947099489029,31/05/2020
E02000522,West Drayton West,E09000017,Hillingdon,25,9624,2.597672485453034,-0.47292211700000003,51.50297666,22,0.0,2.5976724854530344,-0.010584323869730591,-0.36537440297775703,0.0,31/05/2020
E02000523,Hayes South,E09000017,Hillingdon,28,11649,2.4036397974075028,-0.42415054,51.49881844,22,0.0,2.1461069619709847,-0.010584323869730591,-0.8169399264598067,0.0,31/05/2020
E02000524,"Heathrow, Hardmonsworth & Sipson",E09000017,Hillingdon,11,8116,1.3553474618038444,-0.46553325799999995,51.47682595,22,0.0,1.3553474618038441,-0.010584323869730591,-1.6076994266269473,0.0,31/05/2020
E02000525,Harlington & Cranford Cross,E09000017,Hillingdon,19,10269,1.8502288440938748,-0.42567642899999997,51.48481911,22,0.0,1.8502288440938748,-0.010584323869730591,-1.1128180443369167,0.0,31/05/2020
E02000526,Chiswick North East,E09000018,Hounslow,9,8513,1.0572066251615178,-0.250804426,51.49254439999999,22,0.0,1.0572066251615178,-0.010584323869730591,-1.9058402632692737,0.0,31/05/2020
E02000528,Brentford East,E09000018,Hounslow,31,12382,2.5036343078662573,-0.294861394,51.49270171,22,0.0,2.261347116782426,-0.010584323869730591,-0.7016997716483653,0.0,31/05/2020
E02000529,Heston North,E09000018,Hounslow,45,8957,5.024003572624763,-0.37619744899999996,51.48924511,22,0.0,3.572624762755387,-0.010584323869730591,0.6095778743245956,0.0,31/05/2020
E02000530,North Hyde & North Cranford,E09000018,Hounslow,16,7321,2.185493785002049,-0.399537959,51.49035227,22,0.0,2.185493785002049,-0.010584323869730591,-0.7775531034287426,0.0,31/05/2020
E02000531,Brentford Central,E09000018,Hounslow,30,10478,2.863141820958198,-0.314347051,51.48519748,22,0.0,2.5768276388623783,-0.010584323869730591,-0.38621924956841314,0.0,31/05/2020
E02000532,Chiswick South East,E09000018,Hounslow,9,9011,0.9987792697813783,-0.260307083,51.48165905,22,0.0,0.6658528465209189,-0.010584323869730591,-2.2971940419098726,0.0,31/05/2020
E02000533,Chiswick South West,E09000018,Hounslow,12,8438,1.422137947380896,-0.274880947,51.483537899999995,22,0.0,1.422137947380896,-0.010584323869730591,-1.5409089410498955,0.0,31/05/2020
E02000534,Brentford West & Osterley Park,E09000018,Hounslow,20,8045,2.4860161591050343,-0.34187534,51.48828943,22,0.0,2.113113735239279,-0.010584323869730591,-0.8499331531915124,0.0,31/05/2020
E02000535,Heston West,E09000018,Hounslow,47,9282,5.063563887093299,-0.390330687,51.48120405,22,0.0,4.632622279681104,-0.010584323869730591,1.6695753912503122,0.0,31/05/2020
E02000536,Heston Central & Lampton West,E09000018,Hounslow,58,9330,6.216505894962487,-0.373209109,51.47812331,22,0.0,4.394426580921758,-0.010584323869730591,1.4313796924909665,0.0,31/05/2020
E02000537,Osterley & Lampton East,E09000018,Hounslow,30,8974,3.3429908624916425,-0.35603363299999996,51.48029058,22,0.0,3.3429908624916425,-0.010584323869730591,0.379943974060851,0.0,31/05/2020
E02000538,Cranford,E09000018,Hounslow,31,9627,3.220110106990755,-0.405941988,51.47352926,22,0.0,2.5968629895086734,-0.010584323869730591,-0.366183898922118,0.0,31/05/2020
E02000539,Syon Green,E09000018,Hounslow,50,10964,4.560379423568041,-0.330037636,51.47292099,22,0.0,4.56037942356804,-0.010584323869730591,1.597332535137249,0.0,31/05/2020
E02000540,Spring Grove,E09000018,Hounslow,55,11017,4.992284650993918,-0.349330385,51.4711895,22,0.0,4.992284650993919,-0.010584323869730591,2.0292377625631275,0.0,31/05/2020
E02000541,Hounslow Meadows,E09000018,Hounslow,34,9664,3.5182119205298013,-0.39100198700000005,51.47025487,22,0.0,3.104304635761589,-0.010584323869730591,0.14125774733079766,0.0,31/05/2020
E02000542,Hounslow West,E09000018,Hounslow,45,11636,3.8673083533860435,-0.376253997,51.46933787,22,0.0,3.6094877964936405,-0.010584323869730591,0.646440908062849,0.0,31/05/2020
E02000543,Hounslow High Street,E09000018,Hounslow,33,13649,2.4177595428236502,-0.364725664,51.46529723,22,0.0,2.1979632207487727,-0.010584323869730591,-0.7650836676820187,0.0,31/05/2020
E02000544,Hounslow East,E09000018,Hounslow,25,8172,3.0592266275085658,-0.34910672299999995,51.46271489,22,0.0,2.692119432207538,-0.010584323869730591,-0.2709274562232533,0.0,31/05/2020
E02000545,Isleworth & Ivybridge,E09000018,Hounslow,26,8709,2.985417384315076,-0.331256094,51.4624853,22,0.0,2.985417384315076,-0.010584323869730591,0.022370495884284747,0.0,31/05/2020
